Name,Gender,Race/Ethnicity,Count,Rank,Year
Cairo,MALE,BLACK NON HISPANIC,12,60,2013
Jamar,MALE,BLACK NON HISPANIC,12,58,2014
Angelina,FEMALE,BLACK NON HISPANIC,14,37,2014
Gabriel,MALE,BLACK NON HISPANIC,43,31,2014
Kali,FEMALE,BLACK NON HISPANIC,12,39,2014
Emma,FEMALE,BLACK NON HISPANIC,23,28,2014
Sincere,MALE,BLACK NON HISPANIC,17,55,2013
Noah,MALE,BLACK NON HISPANIC,128,2,2014
Aaron,MALE,BLACK NON HISPANIC,36,37,2013
Abdoulaye,MALE,BLACK NON HISPANIC,18,54,2013
Abraham,MALE,BLACK NON HISPANIC,10,62,2013
Adam,MALE,BLACK NON HISPANIC,18,54,2013
Aden,MALE,BLACK NON HISPANIC,27,45,2013
Adonis,MALE,BLACK NON HISPANIC,11,61,2013
Adrian,MALE,BLACK NON HISPANIC,17,55,2013
Aidan,MALE,BLACK NON HISPANIC,31,42,2013
Aiden,MALE,BLACK NON HISPANIC,133,3,2013
Laila,FEMALE,BLACK NON HISPANIC,38,19,2013
Alex,MALE,BLACK NON HISPANIC,16,56,2013
Alexander,MALE,BLACK NON HISPANIC,34,39,2013
Malachi,MALE,BLACK NON HISPANIC,46,28,2014
Alpha,MALE,BLACK NON HISPANIC,11,61,2013
Amadou,MALE,BLACK NON HISPANIC,16,56,2013
Amar'e,MALE,BLACK NON HISPANIC,12,60,2013
Amare,MALE,BLACK NON HISPANIC,15,57,2013
Amari,MALE,BLACK NON HISPANIC,33,40,2013
Amir,MALE,BLACK NON HISPANIC,102,7,2013
Andre,MALE,BLACK NON HISPANIC,15,57,2013
Michael,MALE,BLACK NON HISPANIC,85,12,2013
Andrew,MALE,BLACK NON HISPANIC,23,49,2013
Anthony,MALE,BLACK NON HISPANIC,48,28,2013
Antonio,MALE,BLACK NON HISPANIC,13,59,2013
Ashton,MALE,BLACK NON HISPANIC,23,49,2013
Austin,MALE,BLACK NON HISPANIC,28,44,2013
Caiden,MALE,BLACK NON HISPANIC,18,52,2014
Carter,MALE,BLACK NON HISPANIC,106,8,2014
Avery,MALE,BLACK NON HISPANIC,19,53,2013
Eden,FEMALE,BLACK NON HISPANIC,15,42,2013
Ayden,MALE,BLACK NON HISPANIC,49,27,2013
Benjamin,MALE,BLACK NON HISPANIC,31,42,2013
Blake,MALE,BLACK NON HISPANIC,25,47,2013
Boubacar,MALE,BLACK NON HISPANIC,13,59,2013
Bradley,MALE,BLACK NON HISPANIC,13,59,2013
Brandon,MALE,BLACK NON HISPANIC,42,33,2013
Brian,MALE,BLACK NON HISPANIC,10,62,2013
Bryce,MALE,BLACK NON HISPANIC,34,39,2013
Bryson,MALE,BLACK NON HISPANIC,13,59,2013
Caiden,MALE,BLACK NON HISPANIC,18,54,2013
Cairo,MALE,BLACK NON HISPANIC,12,60,2013
Caleb,MALE,BLACK NON HISPANIC,57,20,2013
Camden,MALE,BLACK NON HISPANIC,11,61,2013
Cameron,MALE,BLACK NON HISPANIC,49,27,2013
Camren,MALE,BLACK NON HISPANIC,11,61,2013
Carter,MALE,BLACK NON HISPANIC,61,17,2013
Cayden,MALE,BLACK NON HISPANIC,23,49,2013
Amia,FEMALE,BLACK NON HISPANIC,10,41,2014
Chance,MALE,BLACK NON HISPANIC,23,49,2013
Gabriel,MALE,BLACK NON HISPANIC,43,32,2013
Charles,MALE,BLACK NON HISPANIC,20,52,2013
Robert,MALE,BLACK NON HISPANIC,13,57,2014
Chase,MALE,BLACK NON HISPANIC,54,23,2013
Chris,MALE,BLACK NON HISPANIC,12,60,2013
Christian,MALE,BLACK NON HISPANIC,79,13,2013
Christopher,MALE,BLACK NON HISPANIC,55,22,2013
Danielle,FEMALE,BLACK NON HISPANIC,13,44,2013
Connor,MALE,BLACK NON HISPANIC,17,55,2013
Corey,MALE,BLACK NON HISPANIC,12,60,2013
Daniel,MALE,BLACK NON HISPANIC,60,18,2013
Darius,MALE,BLACK NON HISPANIC,12,60,2013
David,MALE,BLACK NON HISPANIC,51,26,2013
Emmanuel,MALE,BLACK NON HISPANIC,37,35,2014
Derrick,MALE,BLACK NON HISPANIC,10,62,2013
Devin,MALE,BLACK NON HISPANIC,12,60,2013
Dominic,MALE,BLACK NON HISPANIC,18,54,2013
Dominick,MALE,BLACK NON HISPANIC,10,62,2013
Dylan,MALE,BLACK NON HISPANIC,46,29,2013
Eli,MALE,BLACK NON HISPANIC,26,46,2013
Elijah,MALE,BLACK NON HISPANIC,132,4,2013
Emmanuel,MALE,BLACK NON HISPANIC,42,33,2013
Eric,MALE,BLACK NON HISPANIC,17,55,2013
Ethan,MALE,BLACK NON HISPANIC,146,1,2013
Gregory,MALE,BLACK NON HISPANIC,10,62,2013
Camren,MALE,BLACK NON HISPANIC,11,61,2013
Evan,MALE,BLACK NON HISPANIC,21,51,2013
Gabriel,MALE,BLACK NON HISPANIC,43,32,2013
Gavin,MALE,BLACK NON HISPANIC,13,59,2013
Giovanni,MALE,BLACK NON HISPANIC,24,48,2013
Gregory,MALE,BLACK NON HISPANIC,10,62,2013
Journey,FEMALE,BLACK NON HISPANIC,13,38,2014
Hayden,MALE,BLACK NON HISPANIC,16,56,2013
Hunter,MALE,BLACK NON HISPANIC,20,52,2013
Ian,MALE,BLACK NON HISPANIC,22,50,2013
Ibrahim,MALE,BLACK NON HISPANIC,34,39,2013
Ibrahima,MALE,BLACK NON HISPANIC,16,56,2013
Isaac,MALE,BLACK NON HISPANIC,27,45,2013
Isaiah,MALE,BLACK NON HISPANIC,69,16,2013
Isiah,MALE,BLACK NON HISPANIC,11,61,2013
Ismael,MALE,BLACK NON HISPANIC,11,61,2013
Israel,MALE,BLACK NON HISPANIC,17,55,2013
Joy,FEMALE,BLACK NON HISPANIC,11,40,2014
Lucas,MALE,BLACK NON HISPANIC,20,50,2014
Jace,MALE,BLACK NON HISPANIC,35,38,2013
Jacob,MALE,BLACK NON HISPANIC,74,14,2013
Jaden,MALE,BLACK NON HISPANIC,44,31,2013
Jaiden,MALE,BLACK NON HISPANIC,19,53,2013
Jalen,MALE,BLACK NON HISPANIC,14,58,2013
Jamal,MALE,BLACK NON HISPANIC,12,60,2013
Jamari,MALE,BLACK NON HISPANIC,10,62,2013
McKenzie,FEMALE,BLACK NON HISPANIC,30,21,2014
Jamel,MALE,BLACK NON HISPANIC,11,61,2013
James,MALE,BLACK NON HISPANIC,32,41,2013
Jasiah,MALE,BLACK NON HISPANIC,15,57,2013
Jason,MALE,BLACK NON HISPANIC,35,38,2013
Jayce,MALE,BLACK NON HISPANIC,13,59,2013
Autumn,FEMALE,BLACK NON HISPANIC,41,12,2014
Jayceon,MALE,BLACK NON HISPANIC,18,54,2013
Jayden,MALE,BLACK NON HISPANIC,138,2,2013
Jace,MALE,BLACK NON HISPANIC,44,30,2014
Nia,FEMALE,BLACK NON HISPANIC,31,20,2014
Jaylen,MALE,BLACK NON HISPANIC,25,47,2013
Jaylin,MALE,BLACK NON HISPANIC,10,62,2013
Nylah,FEMALE,BLACK NON HISPANIC,34,17,2014
Jeremiah,MALE,BLACK NON HISPANIC,114,6,2013
Jeremy,MALE,BLACK NON HISPANIC,16,56,2013
Joel,MALE,BLACK NON HISPANIC,20,52,2013
John,MALE,BLACK NON HISPANIC,16,56,2013
Jonathan,MALE,BLACK NON HISPANIC,39,36,2013
Jordan,MALE,BLACK NON HISPANIC,46,29,2013
Joseph,MALE,BLACK NON HISPANIC,40,35,2013
Joshua,MALE,BLACK NON HISPANIC,123,5,2013
Londyn,FEMALE,BLACK NON HISPANIC,26,25,2014
Isabelle,FEMALE,BLACK NON HISPANIC,13,44,2013
Ariel,FEMALE,BLACK NON HISPANIC,45,11,2014
Joseph,MALE,BLACK NON HISPANIC,40,35,2013
Josiah,MALE,BLACK NON HISPANIC,99,9,2013
Julian,MALE,BLACK NON HISPANIC,27,45,2013
Justice,MALE,BLACK NON HISPANIC,22,50,2013
Justin,MALE,BLACK NON HISPANIC,72,15,2013
Kaden,MALE,BLACK NON HISPANIC,28,44,2013
Kai,MALE,BLACK NON HISPANIC,20,52,2013
Kaiden,MALE,BLACK NON HISPANIC,60,18,2013
Riley,MALE,BLACK NON HISPANIC,14,56,2014
Kaleb,MALE,BLACK NON HISPANIC,16,56,2013
Kamari,MALE,BLACK NON HISPANIC,12,60,2013
Kameron,MALE,BLACK NON HISPANIC,10,62,2013
Kareem,MALE,BLACK NON HISPANIC,15,57,2013
Karter,MALE,BLACK NON HISPANIC,17,55,2013
Kayden,MALE,BLACK NON HISPANIC,52,25,2013
Kenneth,MALE,BLACK NON HISPANIC,11,61,2013
Kevin,MALE,BLACK NON HISPANIC,35,38,2013
Zaire,MALE,BLACK NON HISPANIC,27,45,2013
King,MALE,BLACK NON HISPANIC,58,19,2013
Kyle,MALE,BLACK NON HISPANIC,20,52,2013
Charlotte,FEMALE,BLACK NON HISPANIC,11,40,2014
Kyrie,MALE,BLACK NON HISPANIC,21,51,2013
Leon,MALE,BLACK NON HISPANIC,13,59,2013
Levi,MALE,BLACK NON HISPANIC,19,53,2013
Liam,MALE,BLACK NON HISPANIC,94,10,2013
Logan,MALE,BLACK NON HISPANIC,52,25,2013
Chase,MALE,BLACK NON HISPANIC,54,23,2013
Morgan,FEMALE,BLACK NON HISPANIC,36,16,2014
Lucas,MALE,BLACK NON HISPANIC,23,49,2013
Luke,MALE,BLACK NON HISPANIC,14,58,2013
Major,MALE,BLACK NON HISPANIC,10,62,2013
Jalen,MALE,BLACK NON HISPANIC,14,58,2013
Malachi,MALE,BLACK NON HISPANIC,41,34,2013
Malcolm,MALE,BLACK NON HISPANIC,13,59,2013
Malik,MALE,BLACK NON HISPANIC,23,49,2013
Amiyah,FEMALE,BLACK NON HISPANIC,18,33,2014
Mamadou,MALE,BLACK NON HISPANIC,31,42,2013
Marcus,MALE,BLACK NON HISPANIC,18,54,2013
Mason,MALE,BLACK NON HISPANIC,101,8,2013
Matthew,MALE,BLACK NON HISPANIC,56,21,2013
Maxwell,MALE,BLACK NON HISPANIC,11,61,2013
Heaven,FEMALE,BLACK NON HISPANIC,25,26,2014
Mekhi,MALE,BLACK NON HISPANIC,17,55,2013
Messiah,MALE,BLACK NON HISPANIC,43,32,2013
Micah,MALE,BLACK NON HISPANIC,33,40,2013
Michael,MALE,BLACK NON HISPANIC,85,12,2013
Mohamed,MALE,BLACK NON HISPANIC,39,36,2013
Mouhamed,MALE,BLACK NON HISPANIC,10,62,2013
Moussa,MALE,BLACK NON HISPANIC,19,53,2013
Muhammad,MALE,BLACK NON HISPANIC,14,58,2013
Musa,MALE,BLACK NON HISPANIC,10,62,2013
Kiara,FEMALE,BLACK NON HISPANIC,15,36,2014
Myles,MALE,BLACK NON HISPANIC,11,61,2013
Nasir,MALE,BLACK NON HISPANIC,27,45,2013
Nathan,MALE,BLACK NON HISPANIC,53,24,2013
Nathaniel,MALE,BLACK NON HISPANIC,45,30,2013
Nazir,MALE,BLACK NON HISPANIC,10,62,2013
Nehemiah,MALE,BLACK NON HISPANIC,11,61,2013
Tianna,FEMALE,BLACK NON HISPANIC,13,38,2014
Nicholas,MALE,BLACK NON HISPANIC,30,43,2013
Chris,MALE,BLACK NON HISPANIC,12,60,2013
Noah,MALE,BLACK NON HISPANIC,133,3,2013
Noel,MALE,BLACK NON HISPANIC,16,56,2013
Joel,MALE,BLACK NON HISPANIC,20,52,2013
Nolan,MALE,BLACK NON HISPANIC,13,59,2013
Omar,MALE,BLACK NON HISPANIC,19,53,2013
Skyler,FEMALE,BLACK NON HISPANIC,10,41,2014
Winter,FEMALE,BLACK NON HISPANIC,16,35,2014
Oumar,MALE,BLACK NON HISPANIC,18,54,2013
Ousmane,MALE,BLACK NON HISPANIC,13,59,2013
Owen,MALE,BLACK NON HISPANIC,10,62,2013
Patrick,MALE,BLACK NON HISPANIC,10,62,2013
Paul,MALE,BLACK NON HISPANIC,14,58,2013
Peyton,MALE,BLACK NON HISPANIC,16,56,2013
Jaylen,MALE,BLACK NON HISPANIC,19,51,2014
Preston,MALE,BLACK NON HISPANIC,22,50,2013
Prince,MALE,BLACK NON HISPANIC,43,32,2013
Amaya,FEMALE,BLACK NON HISPANIC,22,35,2013
Richard,MALE,BLACK NON HISPANIC,19,53,2013
Riley,MALE,BLACK NON HISPANIC,15,57,2013
Robert,MALE,BLACK NON HISPANIC,18,54,2013
Ryan,MALE,BLACK NON HISPANIC,54,23,2013
Samir,MALE,BLACK NON HISPANIC,11,61,2013
Amina,FEMALE,BLACK NON HISPANIC,27,24,2014
Samuel,MALE,BLACK NON HISPANIC,48,28,2013
Stephen,MALE,BLACK NON HISPANIC,12,60,2013
Sean,MALE,BLACK NON HISPANIC,12,60,2013
Sebastian,MALE,BLACK NON HISPANIC,21,51,2013
Shane,MALE,BLACK NON HISPANIC,16,56,2013
Shawn,MALE,BLACK NON HISPANIC,14,58,2013
Sincere,MALE,BLACK NON HISPANIC,17,55,2013
Skyler,MALE,BLACK NON HISPANIC,10,62,2013
Stephen,MALE,BLACK NON HISPANIC,12,60,2013
Taylor,MALE,BLACK NON HISPANIC,11,61,2013
Timothy,MALE,BLACK NON HISPANIC,10,62,2013
Travis,MALE,BLACK NON HISPANIC,13,59,2013
Tristan,MALE,BLACK NON HISPANIC,54,23,2013
Tyler,MALE,BLACK NON HISPANIC,90,11,2013
William,MALE,BLACK NON HISPANIC,36,37,2013
Xavier,MALE,BLACK NON HISPANIC,53,24,2013
Zachariah,MALE,BLACK NON HISPANIC,10,62,2013
Zachary,MALE,BLACK NON HISPANIC,23,49,2013
Zaire,MALE,BLACK NON HISPANIC,27,45,2013
Zayden,MALE,BLACK NON HISPANIC,13,59,2013
Zion,MALE,BLACK NON HISPANIC,53,24,2013
Julian,MALE,BLACK NON HISPANIC,18,52,2014
Alexandria,FEMALE,BLACK NON HISPANIC,10,41,2014
Bryce,MALE,BLACK NON HISPANIC,32,40,2014
Marcus,MALE,BLACK NON HISPANIC,18,54,2013
Trinity,FEMALE,BLACK NON HISPANIC,19,32,2014
Kayla,FEMALE,BLACK NON HISPANIC,56,8,2013
Michelle,FEMALE,BLACK NON HISPANIC,22,29,2014
Ezra,MALE,BLACK NON HISPANIC,10,60,2014
Mariam,FEMALE,BLACK NON HISPANIC,32,25,2013
Samantha,FEMALE,BLACK NON HISPANIC,16,41,2013
Eli,MALE,BLACK NON HISPANIC,26,46,2013
Michelle,FEMALE,BLACK NON HISPANIC,19,38,2013
Zaire,MALE,BLACK NON HISPANIC,20,50,2014
Quincy,MALE,BLACK NON HISPANIC,15,55,2014
Lauren,FEMALE,BLACK NON HISPANIC,37,15,2014
Kingston,MALE,BLACK NON HISPANIC,16,54,2014
Jordan,MALE,BLACK NON HISPANIC,46,29,2013
Peyton,MALE,BLACK NON HISPANIC,16,56,2013
Sasha,FEMALE,BLACK NON HISPANIC,12,45,2013
Zara,FEMALE,BLACK NON HISPANIC,10,47,2013
Princeton,MALE,BLACK NON HISPANIC,12,58,2014
Amber,FEMALE,BLACK NON HISPANIC,16,41,2013
Savannah,FEMALE,BLACK NON HISPANIC,53,7,2014
Nevaeh,FEMALE,BLACK NON HISPANIC,31,20,2014
Malaysia,FEMALE,BLACK NON HISPANIC,14,37,2014
Madisyn,FEMALE,BLACK NON HISPANIC,12,45,2013
Aissata,FEMALE,BLACK NON HISPANIC,10,47,2013
Miracle,FEMALE,BLACK NON HISPANIC,19,38,2013
Aubrey,FEMALE,BLACK NON HISPANIC,25,32,2013
Mohamed,MALE,BLACK NON HISPANIC,43,31,2014
Jaylin,MALE,BLACK NON HISPANIC,10,62,2013
Lyric,FEMALE,BLACK NON HISPANIC,15,36,2014
Landon,MALE,BLACK NON HISPANIC,11,59,2014
Morgan,FEMALE,BLACK NON HISPANIC,27,30,2013
Kaden,MALE,BLACK NON HISPANIC,20,50,2014
Jeremy,MALE,BLACK NON HISPANIC,16,56,2013
Aisha,FEMALE,BLACK NON HISPANIC,21,36,2013
Abraham,MALE,BLACK NON HISPANIC,10,62,2013
Layla,FEMALE,BLACK NON HISPANIC,24,33,2013
Nathan,MALE,BLACK NON HISPANIC,63,20,2014
Steven,MALE,BLACK NON HISPANIC,10,60,2014
Zuri,FEMALE,BLACK NON HISPANIC,16,41,2013
Emani,FEMALE,BLACK NON HISPANIC,12,45,2013
Corey,MALE,BLACK NON HISPANIC,12,60,2013
Nathan,MALE,BLACK NON HISPANIC,53,24,2013
Sebastian,MALE,BLACK NON HISPANIC,21,51,2013
Isaiah,MALE,BLACK NON HISPANIC,56,22,2014
Lillian,FEMALE,BLACK NON HISPANIC,11,40,2014
Brooke,FEMALE,BLACK NON HISPANIC,24,33,2013
Caleb,MALE,BLACK NON HISPANIC,57,20,2013
Fatima,FEMALE,BLACK NON HISPANIC,22,35,2013
Phoenix,FEMALE,BLACK NON HISPANIC,12,45,2013
Brianna,FEMALE,BLACK NON HISPANIC,24,27,2014
Omar,MALE,BLACK NON HISPANIC,21,49,2014
Danielle,FEMALE,BLACK NON HISPANIC,12,39,2014
Adrianna,FEMALE,BLACK NON HISPANIC,12,45,2013
Taylor,MALE,BLACK NON HISPANIC,11,61,2013
Brooklyn,FEMALE,BLACK NON HISPANIC,14,37,2014
Zion,MALE,BLACK NON HISPANIC,53,24,2013
Sofia,FEMALE,BLACK NON HISPANIC,15,42,2013
Makayla,FEMALE,BLACK NON HISPANIC,45,13,2013
Amara,FEMALE,BLACK NON HISPANIC,12,39,2014
Noel,MALE,BLACK NON HISPANIC,16,56,2013
Sydney,FEMALE,BLACK NON HISPANIC,21,36,2013
Kennedy,FEMALE,BLACK NON HISPANIC,27,30,2013
Sanai,FEMALE,BLACK NON HISPANIC,15,36,2014
Prince,MALE,BLACK NON HISPANIC,21,49,2014
Gabriella,FEMALE,BLACK NON HISPANIC,31,26,2013
Destiny,FEMALE,BLACK NON HISPANIC,28,23,2014
Avery,MALE,BLACK NON HISPANIC,23,47,2014
Amir,MALE,BLACK NON HISPANIC,101,10,2014
Ian,MALE,BLACK NON HISPANIC,22,50,2013
Eliana,FEMALE,BLACK NON HISPANIC,23,28,2014
Tiana,FEMALE,BLACK NON HISPANIC,13,38,2014
Malachi,MALE,BLACK NON HISPANIC,41,34,2013
Avery,MALE,BLACK NON HISPANIC,19,53,2013
Jonathan,MALE,BLACK NON HISPANIC,39,36,2013
Naomi,FEMALE,BLACK NON HISPANIC,32,19,2014
Kamari,MALE,BLACK NON HISPANIC,12,58,2014
Brooke,FEMALE,BLACK NON HISPANIC,11,40,2014
Luke,MALE,BLACK NON HISPANIC,13,57,2014
Maya,FEMALE,BLACK NON HISPANIC,22,35,2013
Mariama,FEMALE,BLACK NON HISPANIC,16,35,2014
Kaitlyn,FEMALE,BLACK NON HISPANIC,12,45,2013
Nadia,FEMALE,BLACK NON HISPANIC,10,47,2013
Karter,MALE,BLACK NON HISPANIC,35,37,2014
Devin,MALE,BLACK NON HISPANIC,12,60,2013
Talia,FEMALE,BLACK NON HISPANIC,16,41,2013
Malcolm,MALE,BLACK NON HISPANIC,13,59,2013
Khalil,MALE,BLACK NON HISPANIC,13,57,2014
Ariana,FEMALE,BLACK NON HISPANIC,23,34,2013
Bria,FEMALE,BLACK NON HISPANIC,11,46,2013
Anaya,FEMALE,BLACK NON HISPANIC,19,38,2013
Paige,FEMALE,BLACK NON HISPANIC,28,23,2014
Gianna,FEMALE,BLACK NON HISPANIC,14,37,2014
Kelsey,FEMALE,BLACK NON HISPANIC,14,37,2014
Brianna,FEMALE,BLACK NON HISPANIC,24,33,2013
Chanel,FEMALE,BLACK NON HISPANIC,11,40,2014
Aria,FEMALE,BLACK NON HISPANIC,14,43,2013
William,MALE,BLACK NON HISPANIC,36,37,2013
Omari,MALE,BLACK NON HISPANIC,13,57,2014
Alexander,MALE,BLACK NON HISPANIC,49,26,2014
Emily,FEMALE,BLACK NON HISPANIC,33,24,2013
Ava,FEMALE,BLACK NON HISPANIC,78,2,2014
Amiyah,FEMALE,BLACK NON HISPANIC,18,39,2013
Skylah,FEMALE,BLACK NON HISPANIC,24,27,2014
Angel,FEMALE,BLACK NON HISPANIC,13,44,2013
Sincere,MALE,BLACK NON HISPANIC,19,51,2014
Christopher,MALE,BLACK NON HISPANIC,55,22,2013
Jayda,FEMALE,BLACK NON HISPANIC,13,38,2014
Justice,MALE,BLACK NON HISPANIC,10,60,2014
Sophia,FEMALE,BLACK NON HISPANIC,36,16,2014
Jayden,MALE,BLACK NON HISPANIC,121,3,2014
Jasmine,FEMALE,BLACK NON HISPANIC,33,24,2013
Lailah,FEMALE,BLACK NON HISPANIC,10,41,2014
Abdoulaye,MALE,BLACK NON HISPANIC,18,54,2013
David,MALE,BLACK NON HISPANIC,46,28,2014
Logan,MALE,BLACK NON HISPANIC,52,25,2013
Anthony,MALE,BLACK NON HISPANIC,48,28,2013
Saniyah,FEMALE,BLACK NON HISPANIC,11,46,2013
Payton,FEMALE,BLACK NON HISPANIC,17,40,2013
Chloe,FEMALE,BLACK NON HISPANIC,68,5,2013
Zoey,FEMALE,BLACK NON HISPANIC,32,19,2014
Jaiden,MALE,BLACK NON HISPANIC,21,49,2014
Amadou,MALE,BLACK NON HISPANIC,15,55,2014
Genesis,FEMALE,BLACK NON HISPANIC,20,31,2014
Zuri,FEMALE,BLACK NON HISPANIC,21,30,2014
Kyrie,MALE,BLACK NON HISPANIC,23,47,2014
Jessica,FEMALE,BLACK NON HISPANIC,10,47,2013
Jade,FEMALE,BLACK NON HISPANIC,28,29,2013
Aaron,MALE,BLACK NON HISPANIC,36,37,2013
Saige,FEMALE,BLACK NON HISPANIC,11,46,2013
Nasir,MALE,BLACK NON HISPANIC,27,45,2013
Gavin,MALE,BLACK NON HISPANIC,13,59,2013
Leila,FEMALE,BLACK NON HISPANIC,17,40,2013
Avery,FEMALE,BLACK NON HISPANIC,12,45,2013
Aissatou,FEMALE,BLACK NON HISPANIC,14,43,2013
Taylor,FEMALE,BLACK NON HISPANIC,57,7,2013
Karter,MALE,BLACK NON HISPANIC,17,55,2013
Elizabeth,FEMALE,BLACK NON HISPANIC,23,34,2013
Isaac,MALE,BLACK NON HISPANIC,27,45,2013
Tiana,FEMALE,BLACK NON HISPANIC,10,47,2013
Joshua,MALE,BLACK NON HISPANIC,108,7,2014
Fatima,FEMALE,BLACK NON HISPANIC,32,19,2014
Aden,MALE,BLACK NON HISPANIC,17,53,2014
Kevin,MALE,BLACK NON HISPANIC,35,38,2013
Hope,FEMALE,BLACK NON HISPANIC,11,40,2014
Oumou,FEMALE,BLACK NON HISPANIC,27,30,2013
Eli,MALE,BLACK NON HISPANIC,20,50,2014
Ismael,MALE,BLACK NON HISPANIC,11,61,2013
Mila,FEMALE,BLACK NON HISPANIC,11,40,2014
Alpha,MALE,BLACK NON HISPANIC,11,61,2013
Josiah,MALE,BLACK NON HISPANIC,99,9,2013
Emmanuel,MALE,BLACK NON HISPANIC,42,33,2013
Isabelle,FEMALE,BLACK NON HISPANIC,20,31,2014
Xavier,MALE,BLACK NON HISPANIC,53,24,2013
Amira,FEMALE,BLACK NON HISPANIC,14,43,2013
Melanie,FEMALE,BLACK NON HISPANIC,11,40,2014
Melody,FEMALE,BLACK NON HISPANIC,12,45,2013
Adrianna,FEMALE,BLACK NON HISPANIC,11,40,2014
Isis,FEMALE,BLACK NON HISPANIC,11,46,2013
Lucas,MALE,BLACK NON HISPANIC,23,49,2013
Sanaa,FEMALE,BLACK NON HISPANIC,14,43,2013
Cali,FEMALE,BLACK NON HISPANIC,17,34,2014
Sebastian,MALE,BLACK NON HISPANIC,21,49,2014
Khadijah,FEMALE,BLACK NON HISPANIC,13,38,2014
Samir,MALE,BLACK NON HISPANIC,11,61,2013
Miles,MALE,BLACK NON HISPANIC,13,57,2014
Milan,FEMALE,BLACK NON HISPANIC,26,25,2014
Jamari,MALE,BLACK NON HISPANIC,10,62,2013
Israel,MALE,BLACK NON HISPANIC,17,55,2013
Jada,FEMALE,BLACK NON HISPANIC,18,33,2014
Ibrahima,MALE,BLACK NON HISPANIC,16,56,2013
Nolan,MALE,BLACK NON HISPANIC,16,54,2014
Jayceon,MALE,BLACK NON HISPANIC,18,54,2013
Paris,FEMALE,BLACK NON HISPANIC,20,37,2013
Kyla,FEMALE,BLACK NON HISPANIC,10,47,2013
Samara,FEMALE,BLACK NON HISPANIC,10,47,2013
Dakota,FEMALE,BLACK NON HISPANIC,13,44,2013
Christian,MALE,BLACK NON HISPANIC,76,14,2014
Amani,FEMALE,BLACK NON HISPANIC,10,47,2013
Zachary,MALE,BLACK NON HISPANIC,36,36,2014
Joel,MALE,BLACK NON HISPANIC,29,43,2014
Charles,MALE,BLACK NON HISPANIC,20,52,2013
Aaliyah,FEMALE,BLACK NON HISPANIC,67,4,2014
Abigail,FEMALE,BLACK NON HISPANIC,41,12,2014
Major,MALE,BLACK NON HISPANIC,10,62,2013
Adrianna,FEMALE,BLACK NON HISPANIC,11,40,2014
Aicha,FEMALE,BLACK NON HISPANIC,23,28,2014
Aisha,FEMALE,BLACK NON HISPANIC,15,36,2014
Aissatou,FEMALE,BLACK NON HISPANIC,13,38,2014
Sariah,FEMALE,BLACK NON HISPANIC,13,44,2013
Nolan,MALE,BLACK NON HISPANIC,13,59,2013
Alana,FEMALE,BLACK NON HISPANIC,16,35,2014
Alexandria,FEMALE,BLACK NON HISPANIC,10,41,2014
Alexis,FEMALE,BLACK NON HISPANIC,13,38,2014
Aliyah,FEMALE,BLACK NON HISPANIC,23,28,2014
Alyssa,FEMALE,BLACK NON HISPANIC,24,27,2014
Amara,FEMALE,BLACK NON HISPANIC,12,39,2014
Madisyn,FEMALE,BLACK NON HISPANIC,14,37,2014
Amaya,FEMALE,BLACK NON HISPANIC,33,18,2014
Amelia,FEMALE,BLACK NON HISPANIC,28,23,2014
Amia,FEMALE,BLACK NON HISPANIC,10,41,2014
Ella,FEMALE,BLACK NON HISPANIC,11,40,2014
Amina,FEMALE,BLACK NON HISPANIC,27,24,2014
Aminata,FEMALE,BLACK NON HISPANIC,29,22,2014
Amira,FEMALE,BLACK NON HISPANIC,15,36,2014
Amirah,FEMALE,BLACK NON HISPANIC,10,41,2014
Logan,FEMALE,BLACK NON HISPANIC,14,37,2014
Jamal,MALE,BLACK NON HISPANIC,12,60,2013
Blessing,FEMALE,BLACK NON HISPANIC,11,40,2014
Amiya,FEMALE,BLACK NON HISPANIC,10,41,2014
Amiyah,FEMALE,BLACK NON HISPANIC,18,33,2014
Angelina,FEMALE,BLACK NON HISPANIC,14,37,2014
Aniya,FEMALE,BLACK NON HISPANIC,11,40,2014
Aniyah,FEMALE,BLACK NON HISPANIC,17,34,2014
Annabelle,FEMALE,BLACK NON HISPANIC,14,37,2014
Aria,FEMALE,BLACK NON HISPANIC,19,32,2014
Arianna,FEMALE,BLACK NON HISPANIC,37,15,2014
Ariana,FEMALE,BLACK NON HISPANIC,24,27,2014
Luke,MALE,BLACK NON HISPANIC,14,58,2013
Arianna,FEMALE,BLACK NON HISPANIC,37,15,2014
Ariel,FEMALE,BLACK NON HISPANIC,45,11,2014
Ashley,FEMALE,BLACK NON HISPANIC,17,34,2014
Arielle,FEMALE,BLACK NON HISPANIC,15,36,2014
Ashley,FEMALE,BLACK NON HISPANIC,17,34,2014
Aubree,FEMALE,BLACK NON HISPANIC,12,39,2014
Aubrey,FEMALE,BLACK NON HISPANIC,21,30,2014
Sean,MALE,BLACK NON HISPANIC,12,60,2013
Autumn,FEMALE,BLACK NON HISPANIC,41,12,2014
Khloe,FEMALE,BLACK NON HISPANIC,41,17,2013
Ava,FEMALE,BLACK NON HISPANIC,78,2,2014
Abdoul,MALE,BLACK NON HISPANIC,11,59,2014
Ashley,FEMALE,BLACK NON HISPANIC,16,41,2013
