Name,Gender,Race/Ethnicity,Count,Rank,Year
RILEY,MALE,WHITE NON HISPANIC,14,93,2011
ROBERT,MALE,WHITE NON HISPANIC,69,48,2011
ROCCO,MALE,WHITE NON HISPANIC,19,88,2011
ROMAN,MALE,WHITE NON HISPANIC,12,95,2011
ROWAN,MALE,WHITE NON HISPANIC,12,95,2011
RYAN,MALE,WHITE NON HISPANIC,126,24,2011
RYDER,MALE,WHITE NON HISPANIC,16,91,2011
SALVATORE,MALE,WHITE NON HISPANIC,36,71,2011
SAM,MALE,WHITE NON HISPANIC,35,72,2011
SAMIR,MALE,WHITE NON HISPANIC,10,97,2011
SAMUEL,MALE,WHITE NON HISPANIC,181,11,2011
SANTINO,MALE,WHITE NON HISPANIC,11,96,2011
SEAN,MALE,WHITE NON HISPANIC,36,71,2011
SEBASTIAN,MALE,WHITE NON HISPANIC,71,46,2011
SHALOM,MALE,WHITE NON HISPANIC,11,96,2011
SHANE,MALE,WHITE NON HISPANIC,21,86,2011
SHAUL,MALE,WHITE NON HISPANIC,10,97,2011
SHAYA,MALE,WHITE NON HISPANIC,26,81,2011
SHEA,MALE,WHITE NON HISPANIC,16,91,2011
SHIA,MALE,WHITE NON HISPANIC,30,77,2011
SHIMON,MALE,WHITE NON HISPANIC,94,35,2011
SHLOIME,MALE,WHITE NON HISPANIC,15,92,2011
SHLOIMY,MALE,WHITE NON HISPANIC,13,94,2011
SHLOME,MALE,WHITE NON HISPANIC,17,90,2011
SHLOMO,MALE,WHITE NON HISPANIC,61,53,2011
SHMIEL,MALE,WHITE NON HISPANIC,17,90,2011
SHMUEL,MALE,WHITE NON HISPANIC,44,64,2011
SHNEUR,MALE,WHITE NON HISPANIC,11,96,2011
SHOLOM,MALE,WHITE NON HISPANIC,21,86,2011
SHULEM,MALE,WHITE NON HISPANIC,42,65,2011
SIDNEY,MALE,WHITE NON HISPANIC,10,97,2011
SILAS,MALE,WHITE NON HISPANIC,10,97,2011
SIMCHA,MALE,WHITE NON HISPANIC,32,75,2011
SIMON,MALE,WHITE NON HISPANIC,47,61,2011
SOLOMON,MALE,WHITE NON HISPANIC,48,60,2011
SPENCER,MALE,WHITE NON HISPANIC,15,92,2011
STEPHEN,MALE,WHITE NON HISPANIC,10,97,2011
STEVEN,MALE,WHITE NON HISPANIC,32,75,2011
THEODORE,MALE,WHITE NON HISPANIC,53,58,2011
THOMAS,MALE,WHITE NON HISPANIC,121,25,2011
TIMOTHY,MALE,WHITE NON HISPANIC,24,83,2011
TRISTAN,MALE,WHITE NON HISPANIC,24,83,2011
TYLER,MALE,WHITE NON HISPANIC,61,53,2011
TZVI,MALE,WHITE NON HISPANIC,41,66,2011
USHER,MALE,WHITE NON HISPANIC,29,78,2011
VICTOR,MALE,WHITE NON HISPANIC,34,73,2011
VINCENT,MALE,WHITE NON HISPANIC,64,52,2011
VINCENZO,MALE,WHITE NON HISPANIC,13,94,2011
WESLEY,MALE,WHITE NON HISPANIC,10,97,2011
WILLIAM,MALE,WHITE NON HISPANIC,170,13,2011
WYATT,MALE,WHITE NON HISPANIC,25,82,2011
XAVIER,MALE,WHITE NON HISPANIC,18,89,2011
YAAKOV,MALE,WHITE NON HISPANIC,45,63,2011
YAKOV,MALE,WHITE NON HISPANIC,60,54,2011
YASEEN,MALE,WHITE NON HISPANIC,11,96,2011
YECHEZKEL,MALE,WHITE NON HISPANIC,11,96,2011
YECHIEL,MALE,WHITE NON HISPANIC,27,80,2011
YEHOSHUA,MALE,WHITE NON HISPANIC,22,85,2011
YEHUDA,MALE,WHITE NON HISPANIC,74,45,2011
YEHUDAH,MALE,WHITE NON HISPANIC,10,97,2011
YIDA,MALE,WHITE NON HISPANIC,13,94,2011
YIDEL,MALE,WHITE NON HISPANIC,11,96,2011
YISRAEL,MALE,WHITE NON HISPANIC,14,93,2011
YISROEL,MALE,WHITE NON HISPANIC,75,44,2011
YITZCHAK,MALE,WHITE NON HISPANIC,17,90,2011
YITZCHOK,MALE,WHITE NON HISPANIC,56,56,2011
YOEL,MALE,WHITE NON HISPANIC,20,87,2011
YONAH,MALE,WHITE NON HISPANIC,10,97,2011
YOSEF,MALE,WHITE NON HISPANIC,102,28,2011
YOUSEF,MALE,WHITE NON HISPANIC,12,95,2011
YOUSSEF,MALE,WHITE NON HISPANIC,11,96,2011
ZACHARY,MALE,WHITE NON HISPANIC,86,38,2011
ZALMEN,MALE,WHITE NON HISPANIC,14,93,2011
ZEV,MALE,WHITE NON HISPANIC,47,61,2011
SURI,FEMALE,WHITE NON HISPANIC,14,77,2011
SURY,FEMALE,WHITE NON HISPANIC,20,71,2011
SYDNEY,FEMALE,WHITE NON HISPANIC,35,56,2011
SYLVIA,FEMALE,WHITE NON HISPANIC,11,80,2011
TALIA,FEMALE,WHITE NON HISPANIC,26,65,2011
TAMAR,FEMALE,WHITE NON HISPANIC,11,80,2011
TAYLOR,FEMALE,WHITE NON HISPANIC,25,66,2011
TESSA,FEMALE,WHITE NON HISPANIC,14,77,2011
TOBY,FEMALE,WHITE NON HISPANIC,39,52,2011
TZIPORA,FEMALE,WHITE NON HISPANIC,12,79,2011
TZIPORAH,FEMALE,WHITE NON HISPANIC,10,81,2011
TZIPPY,FEMALE,WHITE NON HISPANIC,10,81,2011
TZIVIA,FEMALE,WHITE NON HISPANIC,14,77,2011
VALENTINA,FEMALE,WHITE NON HISPANIC,31,60,2011
VALERIE,FEMALE,WHITE NON HISPANIC,11,80,2011
VANESSA,FEMALE,WHITE NON HISPANIC,14,77,2011
VERA,FEMALE,WHITE NON HISPANIC,19,72,2011
VERONICA,FEMALE,WHITE NON HISPANIC,22,69,2011
VERONIKA,FEMALE,WHITE NON HISPANIC,11,80,2011
VICTORIA,FEMALE,WHITE NON HISPANIC,84,26,2011
VIOLET,FEMALE,WHITE NON HISPANIC,38,53,2011
VIVIAN,FEMALE,WHITE NON HISPANIC,30,61,2011
VIVIENNE,FEMALE,WHITE NON HISPANIC,21,70,2011
WILLA,FEMALE,WHITE NON HISPANIC,13,78,2011
YACHET,FEMALE,WHITE NON HISPANIC,13,78,2011
YAEL,FEMALE,WHITE NON HISPANIC,21,70,2011
YASMINE,FEMALE,WHITE NON HISPANIC,10,81,2011
YEHUDIS,FEMALE,WHITE NON HISPANIC,23,68,2011
YIDES,FEMALE,WHITE NON HISPANIC,25,66,2011
YITTY,FEMALE,WHITE NON HISPANIC,32,59,2011
YOCHEVED,FEMALE,WHITE NON HISPANIC,20,71,2011
ZISSY,FEMALE,WHITE NON HISPANIC,25,66,2011
ZOE,FEMALE,WHITE NON HISPANIC,81,28,2011
ZOEY,FEMALE,WHITE NON HISPANIC,21,70,2011
ABIGAIL,FEMALE,WHITE NON HISPANIC,103,19,2011
ADDISON,FEMALE,WHITE NON HISPANIC,19,72,2011
ADELE,FEMALE,WHITE NON HISPANIC,22,69,2011
ADELINE,FEMALE,WHITE NON HISPANIC,12,79,2011
ADINA,FEMALE,WHITE NON HISPANIC,19,72,2011
ADRIANA,FEMALE,WHITE NON HISPANIC,29,62,2011
ADRIANNA,FEMALE,WHITE NON HISPANIC,18,73,2011
AHUVA,FEMALE,WHITE NON HISPANIC,16,75,2011
ALESSANDRA,FEMALE,WHITE NON HISPANIC,20,71,2011
ALESSIA,FEMALE,WHITE NON HISPANIC,14,77,2011
ALEXA,FEMALE,WHITE NON HISPANIC,54,40,2011
ALEXANDRA,FEMALE,WHITE NON HISPANIC,109,17,2011
ALEXIS,FEMALE,WHITE NON HISPANIC,27,64,2011
ALICE,FEMALE,WHITE NON HISPANIC,50,43,2011
ALICIA,FEMALE,WHITE NON HISPANIC,11,80,2011
ALINA,FEMALE,WHITE NON HISPANIC,11,80,2011
ALISA,FEMALE,WHITE NON HISPANIC,14,77,2011
ALIZA,FEMALE,WHITE NON HISPANIC,22,69,2011
ALLISON,FEMALE,WHITE NON HISPANIC,15,76,2011
ALYSSA,FEMALE,WHITE NON HISPANIC,28,63,2011
AMANDA,FEMALE,WHITE NON HISPANIC,15,76,2011
AMELIA,FEMALE,WHITE NON HISPANIC,62,37,2011
AMELIE,FEMALE,WHITE NON HISPANIC,15,76,2011
AMINA,FEMALE,WHITE NON HISPANIC,17,74,2011
AMIRA,FEMALE,WHITE NON HISPANIC,11,80,2011
AMY,FEMALE,WHITE NON HISPANIC,11,80,2011
ANASTASIA,FEMALE,WHITE NON HISPANIC,19,72,2011
ANGELICA,FEMALE,WHITE NON HISPANIC,10,81,2011
ANGELINA,FEMALE,WHITE NON HISPANIC,50,43,2011
ANNA,FEMALE,WHITE NON HISPANIC,85,25,2011
ANNABEL,FEMALE,WHITE NON HISPANIC,14,77,2011
ANNABELLE,FEMALE,WHITE NON HISPANIC,27,64,2011
ARIANA,FEMALE,WHITE NON HISPANIC,27,64,2011
ARIANNA,FEMALE,WHITE NON HISPANIC,28,63,2011
ARIEL,FEMALE,WHITE NON HISPANIC,14,77,2011
ARIELA,FEMALE,WHITE NON HISPANIC,10,81,2011
ARIELLA,FEMALE,WHITE NON HISPANIC,26,65,2011
ASHLEY,FEMALE,WHITE NON HISPANIC,20,71,2011
ATARA,FEMALE,WHITE NON HISPANIC,10,81,2011
AUBREY,FEMALE,WHITE NON HISPANIC,10,81,2011
AUDREY,FEMALE,WHITE NON HISPANIC,26,65,2011
AUTUMN,FEMALE,WHITE NON HISPANIC,10,81,2011
AVA,FEMALE,WHITE NON HISPANIC,162,8,2011
AVERY,FEMALE,WHITE NON HISPANIC,52,41,2011
AVIGAIL,FEMALE,WHITE NON HISPANIC,11,80,2011
AVIVA,FEMALE,WHITE NON HISPANIC,18,73,2011
AYLA,FEMALE,WHITE NON HISPANIC,10,81,2011
BAILA,FEMALE,WHITE NON HISPANIC,40,51,2011
BARBARA,FEMALE,WHITE NON HISPANIC,12,79,2011
BATSHEVA,FEMALE,WHITE NON HISPANIC,20,71,2011
BATYA,FEMALE,WHITE NON HISPANIC,15,76,2011
BEATRICE,FEMALE,WHITE NON HISPANIC,33,58,2011
BELLA,FEMALE,WHITE NON HISPANIC,22,69,2011
BIANCA,FEMALE,WHITE NON HISPANIC,10,81,2011
BLAKE,FEMALE,WHITE NON HISPANIC,14,77,2011
BLIMA,FEMALE,WHITE NON HISPANIC,20,71,2011
BLIMY,FEMALE,WHITE NON HISPANIC,23,68,2011
BRACHA,FEMALE,WHITE NON HISPANIC,24,67,2011
BREINDY,FEMALE,WHITE NON HISPANIC,15,76,2011
BRIANNA,FEMALE,WHITE NON HISPANIC,32,59,2011
BRIDGET,FEMALE,WHITE NON HISPANIC,14,77,2011
BROOKE,FEMALE,WHITE NON HISPANIC,33,58,2011
BROOKLYN,FEMALE,WHITE NON HISPANIC,15,76,2011
BRUCHA,FEMALE,WHITE NON HISPANIC,19,72,2011
BRUCHY,FEMALE,WHITE NON HISPANIC,13,78,2011
BRYNN,FEMALE,WHITE NON HISPANIC,14,77,2011
CAITLIN,FEMALE,WHITE NON HISPANIC,11,80,2011
CAMERON,FEMALE,WHITE NON HISPANIC,11,80,2011
CAROLINE,FEMALE,WHITE NON HISPANIC,52,41,2011
CASEY,FEMALE,WHITE NON HISPANIC,12,79,2011
CATHERINE,FEMALE,WHITE NON HISPANIC,33,58,2011
CECILIA,FEMALE,WHITE NON HISPANIC,16,75,2011
CELIA,FEMALE,WHITE NON HISPANIC,10,81,2011
CHANA,FEMALE,WHITE NON HISPANIC,132,10,2011
CHANY,FEMALE,WHITE NON HISPANIC,38,53,2011
CHARLIE,FEMALE,WHITE NON HISPANIC,14,77,2011
CHARLOTTE,FEMALE,WHITE NON HISPANIC,127,12,2011
CHAVA,FEMALE,WHITE NON HISPANIC,46,46,2011
CHAVY,FEMALE,WHITE NON HISPANIC,10,81,2011
CHAYA,FEMALE,WHITE NON HISPANIC,178,5,2011
CHLOE,FEMALE,WHITE NON HISPANIC,95,22,2011
CHRISTINA,FEMALE,WHITE NON HISPANIC,14,77,2011
CLAIRE,FEMALE,WHITE NON HISPANIC,35,56,2011
CLARA,FEMALE,WHITE NON HISPANIC,28,63,2011
COLETTE,FEMALE,WHITE NON HISPANIC,14,77,2011
CORA,FEMALE,WHITE NON HISPANIC,10,81,2011
DAHLIA,FEMALE,WHITE NON HISPANIC,15,76,2011
DAISY,FEMALE,WHITE NON HISPANIC,13,78,2011
DALIA,FEMALE,WHITE NON HISPANIC,10,81,2011
DANIELA,FEMALE,WHITE NON HISPANIC,13,78,2011
DANIELLA,FEMALE,WHITE NON HISPANIC,41,50,2011
DANIELLE,FEMALE,WHITE NON HISPANIC,15,76,2011
DEVORA,FEMALE,WHITE NON HISPANIC,17,74,2011
DEVORAH,FEMALE,WHITE NON HISPANIC,44,48,2011
DIANA,FEMALE,WHITE NON HISPANIC,13,78,2011
DINA,FEMALE,WHITE NON HISPANIC,41,50,2011
DYLAN,FEMALE,WHITE NON HISPANIC,20,71,2011
EDEN,FEMALE,WHITE NON HISPANIC,24,67,2011
ELEANOR,FEMALE,WHITE NON HISPANIC,39,52,2011
ELENA,FEMALE,WHITE NON HISPANIC,19,72,2011
ELIANA,FEMALE,WHITE NON HISPANIC,36,55,2011
ELISE,FEMALE,WHITE NON HISPANIC,13,78,2011
ELISHEVA,FEMALE,WHITE NON HISPANIC,14,77,2011
ELIZA,FEMALE,WHITE NON HISPANIC,25,66,2011
ELIZABETH,FEMALE,WHITE NON HISPANIC,100,21,2011
ELLA,FEMALE,WHITE NON HISPANIC,127,12,2011
ELLE,FEMALE,WHITE NON HISPANIC,17,74,2011
ELLIANA,FEMALE,WHITE NON HISPANIC,11,80,2011
ELLIE,FEMALE,WHITE NON HISPANIC,26,65,2011
ELOISE,FEMALE,WHITE NON HISPANIC,24,67,2011
EMERSON,FEMALE,WHITE NON HISPANIC,16,75,2011
EMILIA,FEMALE,WHITE NON HISPANIC,33,58,2011
EMILY,FEMALE,WHITE NON HISPANIC,119,14,2011
EMMA,FEMALE,WHITE NON HISPANIC,213,2,2011
ERIN,FEMALE,WHITE NON HISPANIC,15,76,2011
ESTER,FEMALE,WHITE NON HISPANIC,14,77,2011
ESTHER,FEMALE,WHITE NON HISPANIC,224,1,2011
ESTY,FEMALE,WHITE NON HISPANIC,18,73,2011
ETTY,FEMALE,WHITE NON HISPANIC,15,76,2011
EVA,FEMALE,WHITE NON HISPANIC,64,35,2011
EVE,FEMALE,WHITE NON HISPANIC,22,69,2011
EVELYN,FEMALE,WHITE NON HISPANIC,39,52,2011
FAIGA,FEMALE,WHITE NON HISPANIC,16,75,2011
FAIGY,FEMALE,WHITE NON HISPANIC,72,30,2011
FINLEY,FEMALE,WHITE NON HISPANIC,11,80,2011
FIONA,FEMALE,WHITE NON HISPANIC,30,61,2011
FRADEL,FEMALE,WHITE NON HISPANIC,16,75,2011
FRAIDY,FEMALE,WHITE NON HISPANIC,26,65,2011
FRANCESCA,FEMALE,WHITE NON HISPANIC,33,58,2011
FRIMET,FEMALE,WHITE NON HISPANIC,10,81,2011
GABRIELA,FEMALE,WHITE NON HISPANIC,19,72,2011
GABRIELLA,FEMALE,WHITE NON HISPANIC,102,20,2011
GABRIELLE,FEMALE,WHITE NON HISPANIC,15,76,2011
GEMMA,FEMALE,WHITE NON HISPANIC,15,76,2011
GENEVIEVE,FEMALE,WHITE NON HISPANIC,12,79,2011
GEORGIA,FEMALE,WHITE NON HISPANIC,26,65,2011
GIA,FEMALE,WHITE NON HISPANIC,26,65,2011
GIANNA,FEMALE,WHITE NON HISPANIC,68,33,2011
GIOVANNA,FEMALE,WHITE NON HISPANIC,10,81,2011
GITTEL,FEMALE,WHITE NON HISPANIC,23,68,2011
GITTY,FEMALE,WHITE NON HISPANIC,82,27,2011
GIULIANA,FEMALE,WHITE NON HISPANIC,41,50,2011
GOLDA,FEMALE,WHITE NON HISPANIC,14,77,2011
GOLDY,FEMALE,WHITE NON HISPANIC,33,58,2011
GRACE,FEMALE,WHITE NON HISPANIC,93,24,2011
GRETA,FEMALE,WHITE NON HISPANIC,12,79,2011
HADASSA,FEMALE,WHITE NON HISPANIC,11,80,2011
HADASSAH,FEMALE,WHITE NON HISPANIC,15,76,2011
HAILEY,FEMALE,WHITE NON HISPANIC,34,57,2011
HANNA,FEMALE,WHITE NON HISPANIC,11,80,2011
HANNAH,FEMALE,WHITE NON HISPANIC,71,31,2011
HARPER,FEMALE,WHITE NON HISPANIC,30,61,2011
HAZEL,FEMALE,WHITE NON HISPANIC,18,73,2011
HENNY,FEMALE,WHITE NON HISPANIC,18,73,2011
HINDY,FEMALE,WHITE NON HISPANIC,37,54,2011
IDY,FEMALE,WHITE NON HISPANIC,10,81,2011
ILANA,FEMALE,WHITE NON HISPANIC,10,81,2011
IRIS,FEMALE,WHITE NON HISPANIC,13,78,2011
ISABEL,FEMALE,WHITE NON HISPANIC,34,57,2011
ISABELLA,FEMALE,WHITE NON HISPANIC,160,9,2011
ISABELLE,FEMALE,WHITE NON HISPANIC,25,66,2011
ISLA,FEMALE,WHITE NON HISPANIC,14,77,2011
IVY,FEMALE,WHITE NON HISPANIC,15,76,2011
IZABELLA,FEMALE,WHITE NON HISPANIC,10,81,2011
JACQUELINE,FEMALE,WHITE NON HISPANIC,20,71,2011
JANE,FEMALE,WHITE NON HISPANIC,27,64,2011
JASMINE,FEMALE,WHITE NON HISPANIC,14,77,2011
JENNA,FEMALE,WHITE NON HISPANIC,22,69,2011
JESSICA,FEMALE,WHITE NON HISPANIC,22,69,2011
JORDYN,FEMALE,WHITE NON HISPANIC,11,80,2011
JOSEPHINE,FEMALE,WHITE NON HISPANIC,33,58,2011
JOYCE,FEMALE,WHITE NON HISPANIC,14,77,2011
JULIA,FEMALE,WHITE NON HISPANIC,116,15,2011
JULIANA,FEMALE,WHITE NON HISPANIC,38,53,2011
JULIANNA,FEMALE,WHITE NON HISPANIC,28,63,2011
JULIE,FEMALE,WHITE NON HISPANIC,10,81,2011
JULIET,FEMALE,WHITE NON HISPANIC,36,55,2011
JULIETTE,FEMALE,WHITE NON HISPANIC,23,68,2011
KAITLYN,FEMALE,WHITE NON HISPANIC,17,74,2011
KATE,FEMALE,WHITE NON HISPANIC,17,74,2011
KATHERINE,FEMALE,WHITE NON HISPANIC,44,48,2011
KATHRYN,FEMALE,WHITE NON HISPANIC,12,79,2011
KAYLA,FEMALE,WHITE NON HISPANIC,45,47,2011
KAYLEE,FEMALE,WHITE NON HISPANIC,11,80,2011
KIRA,FEMALE,WHITE NON HISPANIC,11,80,2011
KYLIE,FEMALE,WHITE NON HISPANIC,13,78,2011
LAILA,FEMALE,WHITE NON HISPANIC,23,68,2011
LARA,FEMALE,WHITE NON HISPANIC,13,78,2011
LAURA,FEMALE,WHITE NON HISPANIC,18,73,2011
LAUREN,FEMALE,WHITE NON HISPANIC,26,65,2011
LAYLA,FEMALE,WHITE NON HISPANIC,29,62,2011
LEA,FEMALE,WHITE NON HISPANIC,29,62,2011
LEAH,FEMALE,WHITE NON HISPANIC,183,3,2011
LEILA,FEMALE,WHITE NON HISPANIC,10,81,2011
LENA,FEMALE,WHITE NON HISPANIC,29,62,2011
LEORA,FEMALE,WHITE NON HISPANIC,12,79,2011
LIA,FEMALE,WHITE NON HISPANIC,23,68,2011
LIANA,FEMALE,WHITE NON HISPANIC,17,74,2011
LIBA,FEMALE,WHITE NON HISPANIC,20,71,2011
LIBBY,FEMALE,WHITE NON HISPANIC,23,68,2011
LILA,FEMALE,WHITE NON HISPANIC,34,57,2011
LILAH,FEMALE,WHITE NON HISPANIC,12,79,2011
LILIANA,FEMALE,WHITE NON HISPANIC,29,62,2011
LILLIAN,FEMALE,WHITE NON HISPANIC,47,45,2011
LILLY,FEMALE,WHITE NON HISPANIC,13,78,2011
LILY,FEMALE,WHITE NON HISPANIC,81,28,2011
LINA,FEMALE,WHITE NON HISPANIC,13,78,2011
LOLA,FEMALE,WHITE NON HISPANIC,22,69,2011
LONDON,FEMALE,WHITE NON HISPANIC,10,81,2011
LUCIA,FEMALE,WHITE NON HISPANIC,23,68,2011
LUCY,FEMALE,WHITE NON HISPANIC,47,45,2011
LYLA,FEMALE,WHITE NON HISPANIC,21,70,2011
MACKENZIE,FEMALE,WHITE NON HISPANIC,18,73,2011
MADELEINE,FEMALE,WHITE NON HISPANIC,24,67,2011
MADELINE,FEMALE,WHITE NON HISPANIC,39,52,2011
MADELYN,FEMALE,WHITE NON HISPANIC,15,76,2011
MADISON,FEMALE,WHITE NON HISPANIC,57,39,2011
MAEVE,FEMALE,WHITE NON HISPANIC,21,70,2011
MAKAYLA,FEMALE,WHITE NON HISPANIC,12,79,2011
MALAK,FEMALE,WHITE NON HISPANIC,15,76,2011
MALKA,FEMALE,WHITE NON HISPANIC,63,36,2011
MALKY,FEMALE,WHITE NON HISPANIC,59,38,2011
MARGARET,FEMALE,WHITE NON HISPANIC,25,66,2011
MARIA,FEMALE,WHITE NON HISPANIC,39,52,2011
MARIAM,FEMALE,WHITE NON HISPANIC,17,74,2011
MARY,FEMALE,WHITE NON HISPANIC,16,75,2011
MATILDA,FEMALE,WHITE NON HISPANIC,14,77,2011
MAYA,FEMALE,WHITE NON HISPANIC,94,23,2011
MELANIE,FEMALE,WHITE NON HISPANIC,12,79,2011
MIA,FEMALE,WHITE NON HISPANIC,116,15,2011
MICHAELA,FEMALE,WHITE NON HISPANIC,15,76,2011
MICHAL,FEMALE,WHITE NON HISPANIC,16,75,2011
MICHELLE,FEMALE,WHITE NON HISPANIC,35,56,2011
MIKAYLA,FEMALE,WHITE NON HISPANIC,12,79,2011
MILA,FEMALE,WHITE NON HISPANIC,31,60,2011
MILENA,FEMALE,WHITE NON HISPANIC,13,78,2011
MINDY,FEMALE,WHITE NON HISPANIC,24,67,2011
MIRI,FEMALE,WHITE NON HISPANIC,10,81,2011
MIRIAM,FEMALE,WHITE NON HISPANIC,131,11,2011
MOLLY,FEMALE,WHITE NON HISPANIC,36,55,2011
MORGAN,FEMALE,WHITE NON HISPANIC,20,71,2011
NAOMI,FEMALE,WHITE NON HISPANIC,46,46,2011
NATALIA,FEMALE,WHITE NON HISPANIC,20,71,2011
NATALIE,FEMALE,WHITE NON HISPANIC,40,51,2011
NECHAMA,FEMALE,WHITE NON HISPANIC,25,66,2011
NICOLE,FEMALE,WHITE NON HISPANIC,45,47,2011
NICOLETTE,FEMALE,WHITE NON HISPANIC,10,81,2011
NINA,FEMALE,WHITE NON HISPANIC,39,52,2011
NOA,FEMALE,WHITE NON HISPANIC,34,57,2011
NORA,FEMALE,WHITE NON HISPANIC,23,68,2011
OLIVIA,FEMALE,WHITE NON HISPANIC,213,2,2011
PAIGE,FEMALE,WHITE NON HISPANIC,13,78,2011
PARKER,FEMALE,WHITE NON HISPANIC,13,78,2011
PEARL,FEMALE,WHITE NON HISPANIC,23,68,2011
PENELOPE,FEMALE,WHITE NON HISPANIC,38,53,2011
PEREL,FEMALE,WHITE NON HISPANIC,15,76,2011
PESSY,FEMALE,WHITE NON HISPANIC,26,65,2011
PHOEBE,FEMALE,WHITE NON HISPANIC,23,68,2011
PIPER,FEMALE,WHITE NON HISPANIC,11,80,2011
QUINN,FEMALE,WHITE NON HISPANIC,10,81,2011
RACHEL,FEMALE,WHITE NON HISPANIC,171,7,2011
RAIZEL,FEMALE,WHITE NON HISPANIC,20,71,2011
RAIZY,FEMALE,WHITE NON HISPANIC,51,42,2011
REBECCA,FEMALE,WHITE NON HISPANIC,54,40,2011
REESE,FEMALE,WHITE NON HISPANIC,13,78,2011
RIFKA,FEMALE,WHITE NON HISPANIC,12,79,2011
RIFKY,FEMALE,WHITE NON HISPANIC,13,78,2011
RILEY,FEMALE,WHITE NON HISPANIC,28,63,2011
RIVKA,FEMALE,WHITE NON HISPANIC,113,16,2011
RIVKY,FEMALE,WHITE NON HISPANIC,43,49,2011
ROCHEL,FEMALE,WHITE NON HISPANIC,22,69,2011
ROIZY,FEMALE,WHITE NON HISPANIC,13,78,2011
ROSE,FEMALE,WHITE NON HISPANIC,35,56,2011
RUBY,FEMALE,WHITE NON HISPANIC,28,63,2011
RUCHY,FEMALE,WHITE NON HISPANIC,12,79,2011
RUTH,FEMALE,WHITE NON HISPANIC,11,80,2011
RYAN,FEMALE,WHITE NON HISPANIC,14,77,2011
SABRINA,FEMALE,WHITE NON HISPANIC,34,57,2011
SADIE,FEMALE,WHITE NON HISPANIC,32,59,2011
SALMA,FEMALE,WHITE NON HISPANIC,17,74,2011
SAMANTHA,FEMALE,WHITE NON HISPANIC,74,29,2011
SARA,FEMALE,WHITE NON HISPANIC,107,18,2011
SARAH,FEMALE,WHITE NON HISPANIC,177,6,2011
SASHA,FEMALE,WHITE NON HISPANIC,16,75,2011
SAVANNAH,FEMALE,WHITE NON HISPANIC,16,75,2011
AARON,MALE,WHITE NON HISPANIC,67,49,2011
ABRAHAM,MALE,WHITE NON HISPANIC,172,12,2011
ADAM,MALE,WHITE NON HISPANIC,129,21,2011
ADRIAN,MALE,WHITE NON HISPANIC,35,72,2011
AHARON,MALE,WHITE NON HISPANIC,19,88,2011
AHMED,MALE,WHITE NON HISPANIC,26,81,2011
AHRON,MALE,WHITE NON HISPANIC,17,90,2011
AIDAN,MALE,WHITE NON HISPANIC,58,55,2011
AIDEN,MALE,WHITE NON HISPANIC,78,41,2011
AKIVA,MALE,WHITE NON HISPANIC,20,87,2011
ALAN,MALE,WHITE NON HISPANIC,21,86,2011
ALBERT,MALE,WHITE NON HISPANIC,15,92,2011
ALEC,MALE,WHITE NON HISPANIC,11,96,2011
ALEX,MALE,WHITE NON HISPANIC,34,73,2011
ALEXANDER,MALE,WHITE NON HISPANIC,197,8,2011
ALI,MALE,WHITE NON HISPANIC,33,74,2011
ALLEN,MALE,WHITE NON HISPANIC,11,96,2011
AMIR,MALE,WHITE NON HISPANIC,15,92,2011
AMROM,MALE,WHITE NON HISPANIC,13,94,2011
ANDREW,MALE,WHITE NON HISPANIC,133,19,2011
ANGELO,MALE,WHITE NON HISPANIC,16,91,2011
ANTHONY,MALE,WHITE NON HISPANIC,135,18,2011
ANTONIO,MALE,WHITE NON HISPANIC,28,79,2011
ARI,MALE,WHITE NON HISPANIC,30,77,2011
ARIEL,MALE,WHITE NON HISPANIC,30,77,2011
ARON,MALE,WHITE NON HISPANIC,60,54,2011
ARTHUR,MALE,WHITE NON HISPANIC,29,78,2011
ARYEH,MALE,WHITE NON HISPANIC,24,83,2011
ASHER,MALE,WHITE NON HISPANIC,55,57,2011
ASHTON,MALE,WHITE NON HISPANIC,10,97,2011
AUGUST,MALE,WHITE NON HISPANIC,16,91,2011
AUGUSTUS,MALE,WHITE NON HISPANIC,10,97,2011
AUSTIN,MALE,WHITE NON HISPANIC,26,81,2011
AVI,MALE,WHITE NON HISPANIC,12,95,2011
AVRAHAM,MALE,WHITE NON HISPANIC,38,69,2011
AVROHOM,MALE,WHITE NON HISPANIC,27,80,2011
AVRUM,MALE,WHITE NON HISPANIC,11,96,2011
AYDEN,MALE,WHITE NON HISPANIC,10,97,2011
BARUCH,MALE,WHITE NON HISPANIC,21,86,2011
BECKETT,MALE,WHITE NON HISPANIC,12,95,2011
BEN,MALE,WHITE NON HISPANIC,22,85,2011
BENJAMIN,MALE,WHITE NON HISPANIC,230,5,2011
BENNETT,MALE,WHITE NON HISPANIC,10,97,2011
BENZION,MALE,WHITE NON HISPANIC,13,94,2011
BERISH,MALE,WHITE NON HISPANIC,10,97,2011
BINYOMIN,MALE,WHITE NON HISPANIC,14,93,2011
BLAKE,MALE,WHITE NON HISPANIC,14,93,2011
BORUCH,MALE,WHITE NON HISPANIC,16,91,2011
BRADY,MALE,WHITE NON HISPANIC,13,94,2011
BRANDON,MALE,WHITE NON HISPANIC,44,64,2011
BRAYDEN,MALE,WHITE NON HISPANIC,15,92,2011
